Name,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggression,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Positioning,Teamwork,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Stability,Foul,Contest performance,Injury,diversity,Aerial Reach(GK),Command Of Area(GK),Communication(GK),Eccentricity(GK),Handling(GK),Kicking(GK),One On Ones(GK),Reflexes(GK),Rushing Out(GK),Punching(GK),Throwing(GK),both,left,right,GK,cluster
Kepa Arrizabalaga,0.2,0.0,0.09090909090909091,0.2222222222222222,0.7142857142857143,0.3529411764705882,0.0,0.15384615384615385,0.14285714285714285,0.20000000000000004,0.5333333333333332,0.2941176470588235,0.0,0.625,0.4375,0.6428571428571429,0.5,0.6666666666666665,0.7692307692307694,0.625,0.5454545454545454,0.631578947368421,0.07142857142857142,0.47368421052631576,0.2857142857142857,0.5714285714285714,0.6666666666666667,0.6470588235294117,0.49999999999999994,0.7857142857142857,0.6666666666666667,0.625,0.46666666666666673,0.7142857142857142,0.6875,0.49999999999999994,0.6111111111111112,0.4666666666666667,0.5789473684210527,0.4375,0.9333333333333333,0.6000000000000001,0.5625,0.625,0.22222222222222224,0.8181818181818182,0.6428571428571428,0.7647058823529411,0.7272727272727273,0.7058823529411764,0.625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Kevin Trapp,0.33333333333333337,0.2222222222222222,0.0,0.2222222222222222,0.6428571428571428,0.4117647058823529,0.49999999999999994,0.07692307692307693,0.07142857142857142,0.0,0.39999999999999997,0.1176470588235294,0.16666666666666669,0.5625,0.4375,0.7142857142857143,0.6666666666666665,0.7777777777777777,0.6153846153846154,0.375,0.7272727272727273,0.5789473684210527,0.3571428571428571,0.42105263157894735,0.0,0.8571428571428571,0.9333333333333333,0.5294117647058824,0.7857142857142856,0.7142857142857143,0.8,0.5625,0.6666666666666667,0.5714285714285714,0.5625,0.7777777777777777,0.7777777777777777,0.26666666666666666,0.736842105263158,0.25,0.8666666666666667,0.5333333333333334,0.5,0.375,0.5,0.6363636363636364,0.35714285714285715,0.8823529411764706,0.8181818181818181,0.7058823529411764,0.5625,0.5,0.0,0.0,1.0,1,['GK_0']
Ivan Provedel,0.13333333333333336,0.2222222222222222,0.09090909090909091,0.1111111111111111,0.5714285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.5333333333333332,0.0,0.16666666666666669,0.5625,0.3125,0.5714285714285714,0.5,0.5555555555555556,0.6153846153846154,0.75,0.6363636363636365,0.7894736842105263,0.14285714285714285,0.47368421052631576,0.4285714285714286,0.7142857142857143,0.8,0.8235294117647058,0.7142857142857142,0.7142857142857143,0.6666666666666667,0.6875,0.5333333333333334,0.7142857142857142,0.6875,0.5555555555555556,0.7222222222222221,0.13333333333333336,0.631578947368421,0.1875,0.0,0.5333333333333334,0.5625,0.625,0.16666666666666666,0.7272727272727274,0.7142857142857142,0.7058823529411764,0.8181818181818181,0.4705882352941177,0.625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Kasper Schmeichel,0.13333333333333336,0.2222222222222222,0.0,0.0,0.5,0.3529411764705882,0.9999999999999999,0.15384615384615385,0.0,0.20000000000000004,0.3333333333333333,0.1764705882352941,0.16666666666666669,0.5625,1.0,0.5714285714285714,0.75,0.5555555555555556,0.5384615384615385,0.75,0.6363636363636365,0.7894736842105263,0.07142857142857142,0.7894736842105263,0.14285714285714285,0.6428571428571428,0.7333333333333334,0.7647058823529411,0.7142857142857142,0.7142857142857143,0.4,0.5,0.6666666666666667,0.6428571428571428,0.6875,0.4444444444444445,0.5555555555555556,0.6,0.5789473684210527,0.1875,0.9333333333333333,0.46666666666666673,0.625,0.625,0.8333333333333333,0.7272727272727274,0.5714285714285714,0.8235294117647058,0.6363636363636365,0.7647058823529411,0.8125,0.8571428571428571,0.0,0.0,1.0,1,['GK_0']
Gerónimo Rulli,0.33333333333333337,0.1111111111111111,0.0,0.0,0.7857142857142857,0.4117647058823529,0.4166666666666667,0.15384615384615385,0.14285714285714285,0.0,0.6000000000000001,0.1764705882352941,0.16666666666666669,0.75,0.4375,0.7142857142857143,0.75,0.5555555555555556,0.6153846153846154,0.5625,0.4545454545454546,0.5263157894736843,0.0,0.5263157894736843,0.07142857142857142,0.6428571428571428,0.7333333333333334,0.5882352941176471,0.7142857142857142,0.7857142857142857,0.33333333333333337,0.625,0.6666666666666667,0.6428571428571428,0.75,0.5555555555555556,0.6111111111111112,0.4666666666666667,0.631578947368421,0.25,0.8666666666666667,0.5333333333333334,0.625,0.5,0.5,0.5454545454545455,0.6428571428571428,0.9411764705882353,0.8181818181818181,0.6470588235294117,0.6875,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Koen Casteels,0.13333333333333336,0.2222222222222222,0.09090909090909091,0.0,0.7142857142857143,0.23529411764705882,0.5833333333333333,0.07692307692307693,0.0,0.1,0.5333333333333332,0.1176470588235294,0.16666666666666669,0.625,0.8125,0.5714285714285714,0.5833333333333333,0.6666666666666665,0.6153846153846154,0.625,0.6363636363636365,0.736842105263158,0.14285714285714285,0.736842105263158,0.07142857142857142,0.6428571428571428,0.7333333333333334,0.7058823529411764,0.6428571428571428,0.7857142857142857,0.6666666666666667,0.875,0.6000000000000001,0.6428571428571428,0.6875,0.5555555555555556,0.7222222222222221,0.26666666666666666,0.6842105263157894,0.5,0.9333333333333333,0.8,0.5625,0.5,0.611111111111111,0.5454545454545455,0.42857142857142855,0.7058823529411764,0.7272727272727273,0.7647058823529411,0.3125,0.7142857142857143,0.0,1.0,0.0,1,['GK_1']
Dominik Livaković,0.2,0.2222222222222222,0.1818181818181818,0.2222222222222222,0.5,0.3529411764705882,0.49999999999999994,0.07692307692307693,0.14285714285714285,0.20000000000000004,0.6666666666666667,0.1764705882352941,0.08333333333333333,0.375,0.1875,0.6428571428571429,0.41666666666666663,0.6666666666666665,0.7692307692307694,0.5625,0.7272727272727273,0.631578947368421,0.5,0.6842105263157894,0.0,0.7142857142857143,0.7333333333333334,0.5294117647058824,0.6428571428571428,0.7857142857142857,0.6666666666666667,0.625,0.5333333333333334,0.5714285714285714,0.625,0.6111111111111112,0.6666666666666665,0.13333333333333336,0.5263157894736843,0.1875,0.7333333333333334,0.6000000000000001,0.375,0.3125,0.16666666666666666,0.5454545454545455,0.42857142857142855,1.0,0.9090909090909092,0.35294117647058826,0.8125,0.7857142857142857,0.0,0.0,1.0,1,['GK_0']
Fernando Pacheco,0.13333333333333336,0.2222222222222222,0.1818181818181818,0.0,0.7857142857142857,0.2941176470588235,0.5833333333333333,0.07692307692307693,0.0,0.20000000000000004,0.6666666666666667,0.1176470588235294,0.16666666666666669,0.6875,0.4375,0.5714285714285714,0.5833333333333333,0.5555555555555556,0.6923076923076925,0.625,0.5454545454545454,0.631578947368421,0.2857142857142857,0.5263157894736843,0.0,0.6428571428571428,0.7333333333333334,0.7058823529411764,0.5714285714285714,0.7142857142857143,0.4666666666666667,0.5,0.39999999999999997,0.7142857142857142,0.5625,0.6666666666666665,0.49999999999999994,0.4666666666666667,0.631578947368421,0.6875,0.7333333333333334,0.46666666666666673,0.5625,0.625,0.5,0.7272727272727274,0.5714285714285714,0.7058823529411764,0.7272727272727273,0.7058823529411764,0.6875,0.7142857142857143,0.0,1.0,0.0,1,['GK_1']
Alphonse Areola,0.06666666666666667,0.2222222222222222,0.09090909090909091,0.0,0.6428571428571428,0.1764705882352941,0.0,0.8461538461538463,0.07142857142857142,0.0,0.4666666666666666,0.23529411764705882,0.16666666666666669,0.5625,0.4375,0.6428571428571429,0.5833333333333333,0.7222222222222221,0.6923076923076925,0.5,0.5454545454545454,0.6842105263157894,0.5,0.47368421052631576,0.5,0.7142857142857143,0.8,0.7058823529411764,0.7142857142857142,0.7142857142857143,1.0,0.6875,0.6666666666666667,0.7142857142857142,0.875,0.6666666666666665,0.6666666666666665,0.4666666666666667,0.5789473684210527,0.375,0.0,0.6000000000000001,0.5,0.5625,0.38888888888888884,0.6363636363636364,0.5714285714285714,0.7058823529411764,0.6363636363636365,0.5294117647058822,0.5625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Jeremías Ledesma,0.33333333333333337,0.1111111111111111,0.0,0.1111111111111111,0.4285714285714286,0.47058823529411764,0.4166666666666667,0.07692307692307693,0.0,0.1,0.3333333333333333,0.058823529411764705,0.08333333333333333,0.5,0.5,0.4285714285714286,0.75,0.6111111111111112,0.6923076923076925,0.625,0.5454545454545454,0.736842105263158,0.14285714285714285,0.631578947368421,0.21428571428571427,0.5714285714285714,0.8,0.9411764705882353,0.6428571428571428,0.8571428571428571,0.6,0.625,0.46666666666666673,0.6428571428571428,0.625,0.6666666666666665,0.7222222222222221,0.26666666666666666,0.736842105263158,0.5,1.0,0.46666666666666673,0.5625,0.5,0.611111111111111,0.5454545454545455,0.7857142857142856,0.7647058823529411,0.8181818181818181,0.588235294117647,0.625,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Claudio Bravo,0.13333333333333336,0.2222222222222222,0.7272727272727273,0.0,0.8571428571428571,0.3529411764705882,0.4166666666666667,0.0,0.07142857142857142,0.1,0.8,0.4117647058823529,0.16666666666666669,0.8125,0.6875,0.5714285714285714,0.75,0.6111111111111112,0.6923076923076925,0.875,0.6363636363636365,0.6842105263157894,0.6428571428571428,0.7894736842105263,0.21428571428571427,0.6428571428571428,0.8666666666666667,0.3529411764705882,0.6428571428571428,0.5714285714285714,0.6,0.4375,0.7333333333333334,0.7857142857142856,0.75,0.5555555555555556,0.6111111111111112,0.4666666666666667,0.47368421052631576,0.75,0.8,0.46666666666666673,0.625,0.6875,0.5,0.8181818181818182,0.7142857142857142,0.588235294117647,0.36363636363636354,0.4705882352941177,0.4375,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Odysseas Vlachodimos,0.2,0.1111111111111111,0.1818181818181818,0.0,0.5714285714285714,0.23529411764705882,0.5833333333333333,0.07692307692307693,0.0,0.20000000000000004,0.4666666666666666,0.058823529411764705,0.0,0.4375,0.625,0.6428571428571429,0.5833333333333333,0.5555555555555556,0.6923076923076925,0.5625,0.5454545454545454,0.631578947368421,0.21428571428571427,0.47368421052631576,0.14285714285714285,0.7857142857142857,0.6666666666666667,0.7058823529411764,0.7857142857142856,0.8571428571428571,0.6666666666666667,0.625,0.6000000000000001,0.7142857142857142,0.75,0.5555555555555556,0.6111111111111112,0.2,0.631578947368421,0.25,0.8,0.6000000000000001,0.25,0.4375,0.16666666666666666,0.8181818181818182,0.42857142857142855,0.7058823529411764,0.9090909090909092,0.23529411764705882,0.625,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Anthony Lopes,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.2222222222222222,0.6428571428571428,0.1764705882352941,0.4166666666666667,0.0,0.0,0.20000000000000004,0.39999999999999997,0.0,0.16666666666666669,0.5625,0.75,0.6428571428571429,1.0,0.49999999999999994,0.5384615384615385,0.4375,0.4545454545454546,0.736842105263158,0.5714285714285714,0.8421052631578947,0.2857142857142857,0.6428571428571428,0.4666666666666666,0.5294117647058824,0.7857142857142856,0.8571428571428571,0.8,0.5625,0.6666666666666667,0.7857142857142856,0.875,0.6666666666666665,0.6666666666666665,0.7333333333333334,0.736842105263158,0.3125,0.0,0.39999999999999997,0.625,0.5625,0.611111111111111,0.6363636363636364,0.28571428571428564,0.8235294117647058,0.7272727272727273,0.6470588235294117,0.5,0.6428571428571428,0.0,1.0,0.0,1,['GK_1']
David Soria,0.2,0.1111111111111111,0.1818181818181818,0.1111111111111111,0.4285714285714286,0.3529411764705882,0.25,0.07692307692307693,0.0,0.1,0.3333333333333333,0.1764705882352941,0.0,0.25,0.625,0.7142857142857143,0.5833333333333333,0.5555555555555556,0.6923076923076925,0.4375,0.8181818181818183,0.631578947368421,0.5714285714285714,0.5263157894736843,0.7142857142857143,0.7857142857142857,0.6666666666666667,0.7647058823529411,0.49999999999999994,0.5714285714285714,0.7333333333333334,0.75,0.39999999999999997,0.49999999999999994,0.625,0.6666666666666665,0.5555555555555556,0.4666666666666667,0.42105263157894735,0.5,0.8,0.6666666666666667,0.6875,0.6875,0.38888888888888884,0.8181818181818182,0.42857142857142855,0.6470588235294117,0.6363636363636365,0.7647058823529411,0.4375,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Antonio Adán,0.33333333333333337,0.1111111111111111,0.0,0.2222222222222222,0.4285714285714286,0.3529411764705882,0.25,0.07692307692307693,0.14285714285714285,0.1,0.3333333333333333,0.3529411764705882,0.16666666666666669,0.4375,0.625,0.7142857142857143,0.75,0.7777777777777777,0.6923076923076925,0.4375,0.7272727272727273,0.631578947368421,0.21428571428571427,0.736842105263158,0.2857142857142857,0.7857142857142857,0.6000000000000001,0.7647058823529411,0.5714285714285714,0.6428571428571428,0.8,0.625,0.6000000000000001,0.5714285714285714,0.625,0.6666666666666665,0.8333333333333333,0.33333333333333337,0.6842105263157894,0.5,0.7333333333333334,0.6000000000000001,0.625,0.625,0.2777777777777778,0.7272727272727274,0.35714285714285715,0.8235294117647058,0.6363636363636365,0.6470588235294117,0.4375,0.5714285714285714,0.0,1.0,0.0,1,['GK_1']
David Ospina,0.13333333333333336,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.6428571428571428,0.3529411764705882,0.5833333333333333,0.0,0.14285714285714285,0.1,0.6000000000000001,0.0,0.0,0.625,0.5625,0.6428571428571429,0.6666666666666665,0.6666666666666665,0.6153846153846154,0.4375,0.7272727272727273,0.7894736842105263,0.2857142857142857,0.631578947368421,0.07142857142857142,0.6428571428571428,0.6000000000000001,0.6470588235294117,0.6428571428571428,0.7857142857142857,0.8666666666666667,0.5625,0.8,0.42857142857142855,0.6875,0.5555555555555556,0.7777777777777777,0.4666666666666667,0.736842105263158,0.4375,0.0,0.39999999999999997,0.625,0.625,0.5555555555555555,0.6363636363636364,0.6428571428571428,0.7058823529411764,0.7272727272727273,0.4705882352941177,0.5,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Lukás Hrádecký,0.13333333333333336,0.2222222222222222,0.0,0.0,0.5714285714285714,0.0,0.4166666666666667,0.0,0.0,0.1,0.4666666666666666,0.4117647058823529,0.0,0.4375,0.5625,0.4285714285714286,0.6666666666666665,0.6111111111111112,0.6923076923076925,0.4375,0.5454545454545454,0.6842105263157894,0.5,0.631578947368421,0.0,0.4285714285714285,0.6666666666666667,0.6470588235294117,0.7857142857142856,0.7142857142857143,0.7333333333333334,0.6875,0.6666666666666667,0.5714285714285714,0.625,0.5555555555555556,0.6666666666666665,0.33333333333333337,0.6842105263157894,0.1875,0.0,0.6666666666666667,0.6875,0.5625,0.5555555555555555,0.6363636363636364,0.49999999999999994,0.8823529411764706,0.8181818181818181,0.6470588235294117,0.375,0.8571428571428571,0.0,0.0,1.0,1,['GK_0']
Matheus,0.4,0.1111111111111111,0.1818181818181818,0.1111111111111111,0.6428571428571428,0.47058823529411764,0.5833333333333333,0.15384615384615385,0.14285714285714285,0.0,0.6000000000000001,0.1764705882352941,0.16666666666666669,0.5625,0.875,0.5714285714285714,0.8333333333333333,0.5555555555555556,0.5384615384615385,0.5,0.4545454545454546,0.6842105263157894,0.14285714285714285,0.6842105263157894,0.14285714285714285,0.6428571428571428,0.6666666666666667,0.7647058823529411,0.7857142857142856,0.7142857142857143,0.8,0.625,0.5333333333333334,0.7142857142857142,0.75,0.6666666666666665,0.6111111111111112,0.26666666666666666,0.6842105263157894,0.375,0.6666666666666666,0.6000000000000001,0.5,0.75,0.7777777777777777,0.4545454545454545,0.6428571428571428,0.6470588235294117,0.8181818181818181,0.8235294117647058,0.5625,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
José Sá,0.33333333333333337,0.1111111111111111,0.1818181818181818,0.2222222222222222,0.5714285714285714,0.47058823529411764,0.5833333333333333,0.07692307692307693,0.14285714285714285,0.20000000000000004,0.39999999999999997,0.23529411764705882,0.16666666666666669,0.4375,0.5,0.7142857142857143,0.8333333333333333,0.6111111111111112,0.5384615384615385,0.5625,0.6363636363636365,0.736842105263158,0.2857142857142857,0.5263157894736843,0.14285714285714285,0.7142857142857143,0.8666666666666667,0.5294117647058824,0.49999999999999994,0.7142857142857143,0.6666666666666667,0.5625,0.5333333333333334,0.49999999999999994,0.75,0.5555555555555556,0.5555555555555556,0.26666666666666666,0.736842105263158,0.5625,0.6666666666666666,0.6000000000000001,0.6875,0.625,0.6666666666666666,0.6363636363636364,0.49999999999999994,0.7647058823529411,0.7272727272727273,0.588235294117647,0.5625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Guglielmo Vicario,0.0,0.0,0.1818181818181818,0.1111111111111111,0.2857142857142857,0.0,0.5833333333333333,0.0,0.14285714285714285,0.0,0.3333333333333333,0.058823529411764705,0.0,0.4375,0.5625,0.6428571428571429,0.6666666666666665,0.6111111111111112,0.7692307692307694,0.625,0.5454545454545454,0.736842105263158,0.5714285714285714,0.5789473684210527,0.5,0.6428571428571428,0.6000000000000001,0.5882352941176471,0.6428571428571428,0.7142857142857143,0.7333333333333334,0.75,0.6000000000000001,0.7857142857142856,0.875,0.7222222222222221,0.7777777777777777,0.5333333333333333,0.5789473684210527,0.25,0.0,0.6000000000000001,0.5625,0.625,0.16666666666666666,0.6363636363636364,0.49999999999999994,0.6470588235294117,0.7272727272727273,0.5294117647058822,0.5,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Marcelo Grohe,0.4,0.1111111111111111,0.1818181818181818,0.2222222222222222,0.6428571428571428,0.4117647058823529,0.7499999999999999,0.15384615384615385,0.07142857142857142,0.0,0.1333333333333333,0.1176470588235294,0.08333333333333333,0.375,0.3125,0.6428571428571429,0.5,0.6666666666666665,0.6923076923076925,0.625,0.5454545454545454,0.736842105263158,0.07142857142857142,0.736842105263158,0.0,0.7142857142857143,0.8,0.8235294117647058,0.7857142857142856,0.7142857142857143,0.7333333333333334,0.625,0.6000000000000001,0.7142857142857142,0.75,0.6111111111111112,0.5555555555555556,0.6,0.631578947368421,0.3125,0.8,0.5333333333333334,0.5625,0.5625,0.2777777777777778,0.7272727272727274,0.35714285714285715,0.8823529411764706,0.7272727272727273,0.588235294117647,0.4375,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
David Raya,0.0,0.1111111111111111,0.1818181818181818,0.0,0.6428571428571428,0.0,0.5833333333333333,0.07692307692307693,0.07142857142857142,0.1,0.6666666666666667,0.1764705882352941,0.08333333333333333,0.625,0.6875,0.5714285714285714,0.5833333333333333,0.6111111111111112,0.6153846153846154,0.8125,0.5454545454545454,0.6842105263157894,0.8571428571428571,0.47368421052631576,0.3571428571428571,0.6428571428571428,0.6000000000000001,0.7058823529411764,0.7142857142857142,0.8571428571428571,0.5333333333333333,0.5,0.7333333333333334,0.6428571428571428,0.6875,0.4444444444444445,0.6111111111111112,0.26666666666666666,0.631578947368421,0.25,0.0,0.5333333333333334,0.5625,0.5625,0.7777777777777777,0.6363636363636364,0.49999999999999994,0.7058823529411764,0.7272727272727273,0.8235294117647058,0.625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Alban Lafont,0.26666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.7142857142857143,0.47058823529411764,0.16666666666666669,0.15384615384615385,0.07142857142857142,0.20000000000000004,0.6000000000000001,0.058823529411764705,0.08333333333333333,0.5625,0.375,0.5714285714285714,0.5,0.5555555555555556,0.6153846153846154,0.625,0.5454545454545454,0.6842105263157894,0.4285714285714286,0.631578947368421,0.07142857142857142,0.7142857142857143,0.5333333333333332,0.5294117647058824,0.6428571428571428,0.7142857142857143,0.8,0.8125,0.6666666666666667,0.6428571428571428,0.8125,0.6111111111111112,0.5555555555555556,0.6666666666666666,0.631578947368421,0.25,0.8,0.6000000000000001,0.5625,0.6875,0.33333333333333326,0.6363636363636364,0.42857142857142855,0.7058823529411764,0.7272727272727273,0.6470588235294117,0.5625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Dean Henderson,0.13333333333333336,0.2222222222222222,0.1818181818181818,0.0,0.7142857142857143,0.2941176470588235,0.3333333333333333,0.15384615384615385,0.07142857142857142,0.0,0.6000000000000001,0.0,0.16666666666666669,0.5625,0.875,0.6428571428571429,0.6666666666666665,0.49999999999999994,0.5384615384615385,0.4375,0.6363636363636365,0.6842105263157894,0.8571428571428571,0.5789473684210527,0.8571428571428571,0.5714285714285714,0.6666666666666667,0.4117647058823529,0.7857142857142856,0.7857142857142857,0.6666666666666667,0.625,0.6666666666666667,0.6428571428571428,0.6875,0.5555555555555556,0.6666666666666665,0.4,0.631578947368421,0.25,0.7333333333333334,0.5333333333333334,0.625,0.6875,0.6666666666666666,0.5454545454545455,0.5714285714285714,0.7647058823529411,0.6363636363636365,0.411764705882353,0.6875,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
